patient_id,nombre,apellido,genero,fecha_nacimiento,tipo_sangre,lat,lng,comuna,barrio,direccion,telefono,email,documento,ips_asignada,condicion_preexistente,fhir_patient_id
pat-0049,Gloria,Herrera,female,1984-12-01,A-,3.505795,-76.513248,1,El Oriente,Av. calle 5ª # 3-2 Sur,+57 609 629 89 90,gloria.herrera49@gmail.com,16789850,ips-alb-024,ninguna,Patient/pat-0049
pat-2199,Dairo,Rodríguez,male,1943-04-29,A-,3.361319,-76.526069,14,El Rodeo,Av. Boyacá # 41-41 Este,306 094 77 50,dairo.rodríguez2199@gmail.com,18042731,ips-sur-016,EPOC,Patient/pat-2199
pat-2872,Dagoberto,Gutiérrez,male,1993-06-11,B+,3.449699,-76.523834,19,El Calvario,Carrera 95 Bis # 6-3 Sur,576038802862,dagoberto.gutiérrez2872@gmail.com,78010697,ips-huc-001,cardiopatía,Patient/pat-2872
pat-0770,Juan,García,male,1997-09-25,AB+,3.499723,-76.515495,6,Santa Isabel,Av. calle 16 # 9Z-86 Sur,573025043040,juan.garcía770@gmail.com,59995026,ips-nor-011,cardiopatía,Patient/pat-0770
pat-2087,Natalia,Núñez,female,1969-02-22,A+,3.398993,-76.497438,13,Agua Blanca,Carrera 6A Bis # 27-53 Este,609 562 55 52,natalia.núñez2087@gmail.com,13984330,ips-elo-028,asma,Patient/pat-2087
pat-0845,Rocío,Franco,female,1987-11-03,O+,3.471091,-76.520447,6,Santa Isabel,Avenida Caracolí # 1-4,3118522952,rocío.franco845@gmail.com,49916439,ips-nor-011,asma,Patient/pat-0845
pat-2491,María,López,female,1958-09-08,A+,3.386338,-76.542385,16,El Jardín,Transversal 181 # 53-2 Este,5618355,maría.lópez2491@gmail.com,37283734,ips-sil-022,hipertensión,Patient/pat-2491
pat-0237,William,Sánchez,male,1977-01-20,B-,3.502789,-76.514706,2,Chipichape,Av. carrera 49 # 2-4,(+57) 301 424 24 30,william.sánchez237@gmail.com,81291936,ips-cuc-014,insuficiencia renal,Patient/pat-0237
pat-2887,Ángel,Mosquera,male,1964-07-07,B+,3.457022,-76.524272,19,El Calvario,Calle 196F # 95Y-5,3048279607,ángel.mosquera2887@gmail.com,61148988,ips-huc-001,diabetes tipo 2,Patient/pat-2887
pat-3265,Nelcy,Parra,female,1973-03-09,O-,3.362038,-76.490108,21,Desepaz,Cr. 6 Sur # 4-7 Sur,3138530539,nelcy.parra3265@gmail.com,69839681,ips-pmd-036,asma,Patient/pat-3265
pat-3240,Juan,Medina,male,1970-05-30,B+,3.369066,-76.516027,21,Desepaz,Av. calle 51 # 2-98 Sur,+576089831117,juan.medina3240@gmail.com,53455060,ips-pmd-036,EPOC,Patient/pat-3240
pat-0151,Claudia,Gutiérrez,female,1977-08-26,A+,3.458798,-76.48702,2,Chipichape,Carrera 35 # 8-5 Sur,57 328 123 17 99,claudia.gutiérrez151@gmail.com,66379329,ips-cuc-014,cardiopatía,Patient/pat-0151
pat-0424,José,Arias,male,1960-03-28,AB-,3.451993,-76.535102,4,Flores,Cr. 58 # 1E-90 Sur,321 714 72 44,josé.arias424@gmail.com,79490594,ips-pro-013,insuficiencia renal,Patient/pat-0424
pat-1894,Margarita,Pérez,female,1968-12-21,AB+,3.42786,-76.536798,13,Agua Blanca,Calle 2Q # 35-8,(+57) 317 419 85 63,margarita.pérez1894@gmail.com,50621889,ips-elo-028,diabetes tipo 2,Patient/pat-1894
pat-1649,Francy,Torres,female,1967-11-15,O+,3.431961,-76.541476,11,El Real,Av. carrera 63 # 50-93 Sur,+57 305 250 17 19,francy.torres1649@gmail.com,73607213,ips-gua-029,ninguna,Patient/pat-1649
pat-2824,Roberto,Buitrago,male,1980-04-17,AB+,3.406506,-76.551166,18,Cañaveralejo,Diagonal 173G # 90Y-4 Este,6085829340,roberto.buitrago2824@gmail.com,12428651,ips-vip-039,ninguna,Patient/pat-2824
pat-1024,Mario,López,male,1957-11-24,O+,3.488762,-76.539987,7,Alcázares,Cl. 3 Bis # 2-2 Sur,+573060817876,mario.lópez1024@gmail.com,75840632,ips-pie-026,ninguna,Patient/pat-1024
pat-2105,Lorena,Bautista,female,2018-09-28,AB-,3.431817,-76.517403,13,Agua Blanca,Carrera 60R Sur # 4-48 Sur,1770983,lorena.bautista2105@gmail.com,73586743,ips-elo-028,ninguna,Patient/pat-2105
pat-1777,Cecilia,Ramos,female,1961-09-09,B-,3.413449,-76.450026,13,Agua Blanca,Cr. 94 # 9X-77 Este,+57 307 153 28 07,cecilia.ramos1777@gmail.com,64474404,ips-elo-028,asma,Patient/pat-1777
pat-0835,Jackeline,Sandoval,female,1962-09-08,AB+,3.492328,-76.464511,6,Santa Isabel,Carrera 192Q Bis # 28-5,+573249004359,jackeline.sandoval835@gmail.com,57141449,ips-nor-011,ninguna,Patient/pat-0835
pat-1073,Juan,Hernández,male,1969-12-25,O+,3.482819,-76.529535,7,Alcázares,Dg. 107W # 40L-61 Este,379 85 17,juan.hernández1073@gmail.com,28790705,ips-pie-026,ninguna,Patient/pat-1073
pat-0515,Sebastián,Bedoya,male,1965-05-14,A+,3.455435,-76.544618,4,Flores,Carrera 90 # 39-5 Sur,(+57) 315 126 48 84,sebastián.bedoya515@gmail.com,55246430,ips-pro-013,ninguna,Patient/pat-0515
pat-1973,Cielo,Quiroga,female,1982-07-05,O+,3.417669,-76.512638,13,Agua Blanca,Transversal 3ª # 11N-35,3035679839,cielo.quiroga1973@gmail.com,15406577,ips-elo-028,ninguna,Patient/pat-1973
pat-1860,Karina,Hernández,female,1995-01-21,O+,3.411466,-76.493977,13,Agua Blanca,Carrera 112 # 75-9 Sur,307 725 03 35,karina.hernández1860@gmail.com,89752745,ips-elo-028,hipertensión,Patient/pat-1860
pat-1535,Fabián,Hernández,male,1973-10-01,A+,3.428601,-76.565238,10,Caney,Avenida calle 7ª # 5-9 Sur,4598836,fabián.hernández1535@gmail.com,15078212,ips-las-015,insuficiencia renal,Patient/pat-1535
pat-1472,Jorge,Roa,male,1985-10-19,AB+,3.423586,-76.569242,10,Caney,Av. Vistahermosa # 41J-71 Sur,(+57) 609 744 88 81,jorge.roa1472@gmail.com,89210454,ips-las-015,insuficiencia renal,Patient/pat-1472
pat-1183,Esteban,Rosero,male,1988-02-14,AB-,3.441264,-76.554969,8,Libertadores,Avenida Regidor # 4-25,(+57) 307 466 94 27,esteban.rosero1183@gmail.com,54916840,ips-col-017,ninguna,Patient/pat-1183
pat-2346,Juan,Mercado,male,1982-09-19,AB+,3.392976,-76.53287,15,Navarro,Dg. 179 # 50-95,(+57)3119845738,juan.mercado2346@gmail.com,39826611,ips-nav-025,insuficiencia renal,Patient/pat-2346
pat-2049,Alberto,Castaño,male,1987-07-20,B-,3.398792,-76.488845,13,Agua Blanca,Carrera 6E # 87-25,3031306481,alberto.castaño2049@gmail.com,66884191,ips-elo-028,diabetes tipo 2,Patient/pat-2049
pat-1969,Adela,Vega,female,1985-12-27,AB-,3.419664,-76.516797,13,Agua Blanca,Dg. 78 Este # 21-7,6089724517,adela.vega1969@gmail.com,27365785,ips-elo-028,ninguna,Patient/pat-1969
pat-1065,José,Caicedo,male,1984-10-20,O-,3.480056,-76.54383,7,Alcázares,Carrera 22 # 55Z-2 Sur,6038411585,josé.caicedo1065@gmail.com,75211190,ips-pie-026,cardiopatía,Patient/pat-1065
pat-1326,Fabio,Ortiz,male,1955-07-22,O-,3.437953,-76.547203,9,Los Libertadores,Cl. 9G # 55-8 Sur,573122353880,fabio.ortiz1326@gmail.com,75050252,ips-sjs-004,ninguna,Patient/pat-1326
pat-0956,Carlos,García,male,1973-11-23,A-,3.463246,-76.527664,7,Alcázares,Av. calle 6ª # 3B-82 Sur,(+57) 603 327 80 97,carlos.garcía956@gmail.com,33448079,ips-pie-026,hipertensión,Patient/pat-0956
pat-1790,Amalia,Díaz,female,1966-12-31,B-,3.428,-76.480625,13,Agua Blanca,Avenida calle 59 # 89-17 Sur,018009457916,amalia.díaz1790@gmail.com,66756516,ips-elo-028,asma,Patient/pat-1790
pat-2747,Constanza,Salazar,female,1970-07-07,AB+,3.417989,-76.54229,18,Cañaveralejo,Av. Lina Buitrago # 95-17 Este,(+57)3217880917,constanza.salazar2747@gmail.com,22890579,ips-vip-039,EPOC,Patient/pat-2747
pat-1488,Yaneth,Cifuentes,female,1983-12-17,AB-,3.397917,-76.574874,10,Caney,Dg. 189 # 1-45,+573231107426,yaneth.cifuentes1488@gmail.com,79383794,ips-las-015,diabetes tipo 2,Patient/pat-1488
pat-2269,Lizeth,Parada,female,1984-12-24,O+,3.356363,-76.530323,14,El Rodeo,Cl. 31 # 96-48 Sur,018008803473,lizeth.parada2269@gmail.com,91493489,ips-sur-016,asma,Patient/pat-2269
pat-2124,Julián,Triana,male,1958-12-12,AB-,3.420849,-76.500236,13,Agua Blanca,Cr. 128 Este # 84-9,7065786,julián.triana2124@gmail.com,97790612,ips-elo-028,ninguna,Patient/pat-2124
pat-2999,Alejandro,Marín,male,1984-09-30,A+,3.444438,-76.533733,19,El Calvario,Av. calle 83 # 7-9,(+57) 608 811 77 73,alejandro.marín2999@gmail.com,66932774,ips-huc-001,cardiopatía,Patient/pat-2999
pat-1545,Carlos,Medina,male,1980-05-03,O-,3.415488,-76.534168,10,Caney,Calle 7ª # 7C-3 Sur,018000714156,carlos.medina1545@gmail.com,75297400,ips-las-015,diabetes tipo 2,Patient/pat-1545
pat-1388,Vladimir,Monroy,male,1987-12-12,O+,3.431092,-76.530739,9,Los Libertadores,Cl. 61 # 41W-33 Este,(+57) 608 394 65 62,vladimir.monroy1388@gmail.com,92019078,ips-sjs-004,ninguna,Patient/pat-1388
pat-1004,Elena,Rodríguez,female,1986-12-11,B+,3.508499,-76.537652,7,Alcázares,Cl. 132S Bis # 1-20 Sur,57 603 746 60 78,elena.rodríguez1004@gmail.com,97253117,ips-pie-026,EPOC,Patient/pat-1004
pat-2886,Yuli,Nieto,female,1967-05-18,B-,3.459848,-76.537944,19,El Calvario,Avenida carrera 21 # 9-10 Este,57 319 922 05 63,yuli.nieto2886@gmail.com,60847002,ips-huc-001,ninguna,Patient/pat-2886
pat-1084,Camilo,Ariza,male,1959-04-08,AB-,3.472205,-76.514656,7,Alcázares,Carrera 192 # 6I-92,+573139884799,camilo.ariza1084@gmail.com,41104946,ips-pie-026,diabetes tipo 2,Patient/pat-1084
pat-0944,Helena,Gaitán,female,1986-12-13,AB-,3.488757,-76.502959,6,Santa Isabel,Carrera 1 Este # 47-18 Este,(+57) 604 205 02 54,helena.gaitán944@gmail.com,30552371,ips-nor-011,asma,Patient/pat-0944
pat-0589,Victoria,Silva,female,1963-11-09,O-,3.45073,-76.563479,5,Guayaquil,Tr. 3B # 3-2,+573257556581,victoria.silva589@gmail.com,18113477,ips-col-017,ninguna,Patient/pat-0589
pat-2516,Andrea,Restrepo,female,1977-02-13,A+,3.383069,-76.530829,16,El Jardín,Calle 138 # 4-39,3107749618,andrea.restrepo2516@gmail.com,42149161,ips-sil-022,ninguna,Patient/pat-2516
pat-2153,Erika,Daza,female,1955-06-28,AB-,3.382078,-76.516197,14,El Rodeo,Calle 3ª # 8-83,3252016206,erika.daza2153@gmail.com,87327229,ips-sur-016,hipertensión,Patient/pat-2153
pat-2166,Luis,Gallego,male,1959-11-24,AB+,3.378618,-76.534002,14,El Rodeo,Tr. 18T Bis # 2-10 Sur,3096257519,luis.gallego2166@gmail.com,15070029,ips-sur-016,hipertensión,Patient/pat-2166
pat-1752,Jesús,Bolaños,male,1984-05-30,B-,3.471828,-76.551905,12,Terrón Colorado,Carrera 20 # 80-46,+576095667561,jesús.bolaños1752@gmail.com,96984204,ips-pie-026,ninguna,Patient/pat-1752
pat-0087,Claudia,Anaya,female,1969-12-30,A+,3.512943,-76.492651,1,El Oriente,Carrera 5L Bis # 67-2,+573050061387,claudia.anaya87@gmail.com,73174945,ips-alb-024,asma,Patient/pat-0087
pat-3418,Juan,Rubio,male,2014-04-07,B+,3.408477,-76.483726,22,El Pueblo,Cl. 9ª # 61-5 Sur,609 513 15 60,juan.rubio3418@gmail.com,53172816,ips-agu-021,asma,Patient/pat-3418
pat-1242,Ester,Navarro,female,1998-12-30,A+,3.435434,-76.538941,9,Los Libertadores,Calle 18 # 7-6 Este,605 254 79 57,ester.navarro1242@gmail.com,32462726,ips-sjs-004,ninguna,Patient/pat-1242
pat-2750,María,Arévalo,female,1999-01-03,AB+,3.40839,-76.528842,18,Cañaveralejo,Av. calle 153 # 8-15 Este,573082067080,maría.arévalo2750@gmail.com,71912488,ips-vip-039,hipertensión,Patient/pat-2750
pat-0332,Amelia,Guerrero,female,1975-09-18,O-,3.464072,-76.535469,3,Centenario,Av. calle 3ª # 2-1 Este,576093271322,amelia.guerrero332@gmail.com,21828592,ips-cps-040,insuficiencia renal,Patient/pat-0332
pat-0509,Luz,Perea,female,2019-12-30,AB-,3.447531,-76.547992,4,Flores,Cr. 67 # 28G-8,609 135 91 08,luz.perea509@gmail.com,35006323,ips-pro-013,ninguna,Patient/pat-0509
pat-3215,Víctor,Triana,male,1988-06-11,A+,3.46587,-76.544021,20,Marroquín,Dg. 10 # 27-8,(+57)3263027247,víctor.triana3215@gmail.com,69946046,ips-pie-026,ninguna,Patient/pat-3215
pat-0226,Jorge,Quintero,male,1986-09-09,O-,3.479575,-76.503299,2,Chipichape,Av. Sucre # 9-70 Este,+573017767134,jorge.quintero226@gmail.com,23470708,ips-cuc-014,cardiopatía,Patient/pat-0226
pat-1455,Shirley,Mosquera,female,1993-06-02,AB+,3.445345,-76.541156,9,Los Libertadores,Av. Morales # 1V-54 Este,6096175534,shirley.mosquera1455@gmail.com,18866414,ips-sjs-004,artritis,Patient/pat-1455
pat-0359,John,Ochoa,male,1976-07-12,O-,3.464294,-76.535572,3,Centenario,Cr. 66T # 31-53 Este,018007282479,john.ochoa359@gmail.com,51638598,ips-cps-040,insuficiencia renal,Patient/pat-0359
pat-3486,Antonio,Sánchez,male,1960-09-19,AB-,3.403728,-76.482404,22,El Pueblo,Avenida carrera 161 # 43P-5 Este,(+57)3012478867,antonio.sánchez3486@gmail.com,27299087,ips-agu-021,asma,Patient/pat-3486
pat-3160,Andrés,Rodríguez,male,1993-09-07,AB+,3.47565,-76.559497,20,Marroquín,Cr. 98 # 30-5,573148304016,andrés.rodríguez3160@gmail.com,39300452,ips-pie-026,asma,Patient/pat-3160
pat-1742,Augusto,Pérez,male,1973-06-02,AB-,3.462655,-76.546657,12,Terrón Colorado,Carrera 32 # 72-7,(+57)3168398024,augusto.pérez1742@gmail.com,67805041,ips-pie-026,EPOC,Patient/pat-1742
pat-2389,Ismael,Espinosa,male,2012-07-04,O+,3.386422,-76.509691,15,Navarro,Avenida José William Montes Carmona # 3-5 Sur,2203924,ismael.espinosa2389@gmail.com,15403110,ips-nav-025,EPOC,Patient/pat-2389
pat-1747,Derly,Gómez,female,1952-08-17,O-,3.47665,-76.558358,12,Terrón Colorado,Calle 4K # 87-1,+576044727103,derly.gómez1747@gmail.com,18244186,ips-pie-026,hipertensión,Patient/pat-1747
pat-1176,Arley,Vergara,male,1992-09-20,O+,3.458361,-76.543327,8,Libertadores,Cr. 8N Sur # 63-1,576061620273,arley.vergara1176@gmail.com,41649234,ips-col-017,ninguna,Patient/pat-1176
pat-0753,Héctor,Ávila,male,2000-11-22,AB-,3.469777,-76.530174,6,Santa Isabel,Carrera 91 # 5-7 Sur,(+57) 327 589 19 93,héctor.ávila753@gmail.com,58852098,ips-nor-011,insuficiencia renal,Patient/pat-0753
pat-2810,María,López,female,1994-07-12,AB+,3.428763,-76.558142,18,Cañaveralejo,Dg. 86 # 9-5 Sur,874 70 45,maría.lópez2810@gmail.com,58037222,ips-vip-039,diabetes tipo 2,Patient/pat-2810
pat-1248,Elvis,Uribe,male,1988-01-11,B+,3.454879,-76.534378,9,Los Libertadores,Carrera 177 # 1-3 Sur,320 387 00 87,elvis.uribe1248@gmail.com,75477163,ips-sjs-004,asma,Patient/pat-1248
pat-3169,Alexis,Cardona,male,1982-07-01,AB+,3.461128,-76.534998,20,Marroquín,Cl. 2ª # 16-1 Sur,+573297818647,alexis.cardona3169@gmail.com,87867465,ips-pie-026,insuficiencia renal,Patient/pat-3169
pat-3209,Jhon,Bustamante,male,1969-09-07,B+,3.46902,-76.547861,20,Marroquín,Cl. 54 # 4-43 Sur,(+57)3041888698,jhon.bustamante3209@gmail.com,47354880,ips-pie-026,ninguna,Patient/pat-3209
pat-0320,Luis,Rivera,male,1986-03-26,O-,3.454748,-76.542067,3,Centenario,Av. Patricia López # 76-2 Sur,602 374 37 67,luis.rivera320@gmail.com,67702031,ips-cps-040,diabetes tipo 2,Patient/pat-0320
pat-0961,Xiomara,Salazar,female,1965-06-22,B+,3.460704,-76.531917,7,Alcázares,Carrera 195 # 89-6 Sur,+576015451010,xiomara.salazar961@gmail.com,25278272,ips-pie-026,insuficiencia renal,Patient/pat-0961
pat-2742,Daniela,Sierra,female,2004-05-08,O+,3.427938,-76.554996,18,Cañaveralejo,Carrera 4 Este # 7-56 Este,+573018698788,daniela.sierra2742@gmail.com,33260196,ips-vip-039,ninguna,Patient/pat-2742
pat-3472,Fabián,Gómez,male,1959-08-01,O-,3.396647,-76.502404,22,El Pueblo,Calle 9ª # 3-8 Sur,317 401 96 12,fabián.gómez3472@gmail.com,82177418,ips-agu-021,hipertensión,Patient/pat-3472
pat-3487,Jorge,Durán,male,1958-11-01,A-,3.40347,-76.509683,22,El Pueblo,Cl. 52T # 40-7 Sur,+573083300570,jorge.durán3487@gmail.com,25472405,ips-agu-021,EPOC,Patient/pat-3487
pat-0807,David,López,male,1970-01-09,B-,3.476527,-76.486556,6,Santa Isabel,Avenida Andrea Katherine Muñoz Rincón # 6-1,(+57)3079551802,david.lópez807@gmail.com,45772648,ips-nor-011,ninguna,Patient/pat-0807
pat-0117,Ana,Romero,female,1975-07-16,AB-,3.501066,-76.49797,1,El Oriente,Carrera 192 # 33-2 Sur,018000398875,ana.romero117@gmail.com,92228802,ips-alb-024,ninguna,Patient/pat-0117
pat-2541,Andrés,García,male,1963-02-01,AB-,3.377349,-76.561063,17,Meléndez,Cl. 6W # 17V-50 Sur,(+57) 604 727 64 24,andrés.garcía2541@gmail.com,15314034,ips-clv-002,artritis,Patient/pat-2541
pat-1026,Gabriel,Gómez,male,1994-01-02,B+,3.477552,-76.539211,7,Alcázares,Cr. 78 Bis # 60-41,(+57)3177085285,gabriel.gómez1026@gmail.com,79874593,ips-pie-026,diabetes tipo 2,Patient/pat-1026
pat-1885,Sebastián,Uribe,male,1995-12-31,B+,3.398532,-76.518448,13,Agua Blanca,Carrera 46L # 3-78 Sur,363 96 54,sebastián.uribe1885@gmail.com,62741841,ips-elo-028,hipertensión,Patient/pat-1885
pat-2128,Gladys,Cabrera,female,1997-09-21,B-,3.38681,-76.510072,14,El Rodeo,Diagonal 77Q # 74-8 Este,+57 304 472 11 07,gladys.cabrera2128@gmail.com,67551618,ips-sur-016,insuficiencia renal,Patient/pat-2128
pat-1052,Sergio,Correa,male,2017-06-03,B+,3.46939,-76.520046,7,Alcázares,Calle 147 Este # 1-4 Sur,+573148239632,sergio.correa1052@gmail.com,62478133,ips-pie-026,ninguna,Patient/pat-1052
pat-0558,Alejandro,Lozano,male,1983-11-24,B+,3.451484,-76.545044,4,Flores,Cl. 132N Sur # 7-73,+573206632501,alejandro.lozano558@gmail.com,94019376,ips-pro-013,insuficiencia renal,Patient/pat-0558
pat-1570,Anderson,Galeano,male,2000-05-05,B-,3.406575,-76.546569,10,Caney,Carrera 89 # 2-54 Sur,(+57) 303 349 79 83,anderson.galeano1570@gmail.com,29204927,ips-las-015,ninguna,Patient/pat-1570
pat-1959,Juan,Moreno,male,1982-08-12,AB+,3.412581,-76.540165,13,Agua Blanca,Av. carrera 43 # 1-1 Este,4528214,juan.moreno1959@gmail.com,79748476,ips-elo-028,asma,Patient/pat-1959
pat-2990,Raquel,Molina,female,2002-01-02,B-,3.450023,-76.54308,19,El Calvario,Cl. 79 # 6-88 Sur,814 70 81,raquel.molina2990@gmail.com,17909847,ips-huc-001,cardiopatía,Patient/pat-2990
pat-0018,Johana,Becerra,female,1967-04-16,A-,3.505428,-76.48778,1,El Oriente,Avenida Risaralda # 95-82,+57 605 560 02 61,johana.becerra18@gmail.com,16323852,ips-alb-024,diabetes tipo 2,Patient/pat-0018
pat-1612,David,Cruz,male,1982-01-06,A-,3.429668,-76.546463,11,El Real,Cr. 8ª # 16-5 Sur,3220354058,david.cruz1612@gmail.com,61657620,ips-gua-029,artritis,Patient/pat-1612
pat-0504,Manuel,Carvajal,male,1958-03-14,A+,3.473106,-76.531981,4,Flores,Av. calle 9ª # 95-2,6094612988,manuel.carvajal504@gmail.com,83867070,ips-pro-013,EPOC,Patient/pat-0504
pat-0383,Daniel,Correa,male,1969-08-29,O-,3.463869,-76.521587,3,Centenario,Avenida Cardona # 16-6,(+57) 601 593 52 12,daniel.correa383@gmail.com,29602406,ips-cps-040,EPOC,Patient/pat-0383
pat-3061,Clara,Guerrero,female,1987-01-23,B+,3.45567,-76.521792,19,El Calvario,Avenida Mejía # 5-1 Este,(+57) 302 652 53 73,clara.guerrero3061@gmail.com,47441833,ips-huc-001,EPOC,Patient/pat-3061
pat-0313,Jhon,Mendoza,male,1992-07-05,B-,3.4717,-76.530385,3,Centenario,Dg. 131X # 1-23,450 30 79,jhon.mendoza313@gmail.com,60491958,ips-cps-040,insuficiencia renal,Patient/pat-0313
pat-1746,María,Mendoza,female,1964-05-27,AB+,3.472423,-76.559087,12,Terrón Colorado,Cl. 61 # 92-30,382 86 90,maría.mendoza1746@gmail.com,92804241,ips-pie-026,artritis,Patient/pat-1746
pat-2146,Mario,García,male,2002-02-04,AB+,3.395002,-76.532332,14,El Rodeo,Transversal 197 # 81G-64 Este,573228886654,mario.garcía2146@gmail.com,74189781,ips-sur-016,diabetes tipo 2,Patient/pat-2146
pat-3473,Elsa,Muñoz,female,1999-02-13,B+,3.40564,-76.480171,22,El Pueblo,Cr. 43C # 68-3 Sur,57 310 421 74 23,elsa.muñoz3473@gmail.com,78282676,ips-agu-021,artritis,Patient/pat-3473
pat-1559,Carmen,Fajardo,female,1995-04-10,B-,3.424054,-76.557861,10,Caney,Calle 20 # 5Z-24,+57 311 134 40 79,carmen.fajardo1559@gmail.com,18470495,ips-las-015,asma,Patient/pat-1559
pat-2130,Samuel,Duarte,male,1994-03-12,O-,3.386895,-76.541905,14,El Rodeo,Calle 60 # 5-59,318 712 58 95,samuel.duarte2130@gmail.com,28649583,ips-sur-016,ninguna,Patient/pat-2130
pat-0948,Leidy,Ramírez,female,1958-01-05,B-,3.469689,-76.531534,7,Alcázares,Carrera 9ª # 7-7,573131103615,leidy.ramírez948@gmail.com,91738839,ips-pie-026,asma,Patient/pat-0948
pat-2768,Jesús,Camacho,male,1970-10-06,B-,3.427834,-76.536873,18,Cañaveralejo,Carrera 130O Bis # 1-3 Este,(+57) 607 840 64 53,jesús.camacho2768@gmail.com,83379415,ips-vip-039,ninguna,Patient/pat-2768
pat-2645,Margarita,Sarmiento,female,1951-09-19,B-,3.402399,-76.525321,18,Cañaveralejo,Calle 5 Sur # 2-5,+57 311 207 94 77,margarita.sarmiento2645@gmail.com,72461793,ips-vip-039,ninguna,Patient/pat-2645
pat-1094,David,González,male,1955-03-14,A-,3.467672,-76.559313,8,Libertadores,Carrera 36 # 30E-75,573243229864,david.gonzález1094@gmail.com,79060560,ips-col-017,ninguna,Patient/pat-1094
pat-2721,Alberto,Cárdenas,male,1972-07-14,O-,3.418384,-76.549524,18,Cañaveralejo,Transversal 67 # 7B-89,(+57)6071293875,alberto.cárdenas2721@gmail.com,76817911,ips-vip-039,hipertensión,Patient/pat-2721
pat-1768,Nancy,García,female,1958-12-09,O-,3.460547,-76.551875,12,Terrón Colorado,Carrera 149G Este # 9-77 Este,+57 312 336 93 04,nancy.garcía1768@gmail.com,36853878,ips-pie-026,insuficiencia renal,Patient/pat-1768
pat-1674,Milena,Peña,female,1980-09-09,B+,3.454141,-76.535976,11,El Real,Carrera 9 Este # 87-9,573027512032,milena.peña1674@gmail.com,76019888,ips-gua-029,asma,Patient/pat-1674
pat-2234,Alex,Bedoya,male,1991-05-22,O+,3.382442,-76.537779,14,El Rodeo,Carrera 2ª # 86A-61 Este,+57 305 392 89 24,alex.bedoya2234@gmail.com,43207452,ips-sur-016,ninguna,Patient/pat-2234
pat-0208,Víctor,Lara,male,1972-11-20,O-,3.461408,-76.507747,2,Chipichape,Cr. 56 # 1-4 Este,314 921 77 90,víctor.lara208@gmail.com,93568503,ips-cuc-014,cardiopatía,Patient/pat-0208
pat-1583,Yaneth,Sierra,female,2003-04-19,A-,3.418321,-76.567064,10,Caney,Cr. 5N # 83-3,602 192 14 58,yaneth.sierra1583@gmail.com,19510600,ips-las-015,asma,Patient/pat-1583
pat-2217,Edgar,Figueroa,male,1965-05-18,AB-,3.376753,-76.529345,14,El Rodeo,Avenida calle 8ª # 4-6,57 312 771 22 07,edgar.figueroa2217@gmail.com,69240493,ips-sur-016,insuficiencia renal,Patient/pat-2217
pat-3396,Fabián,Bejarano,male,1966-08-16,AB+,3.411145,-76.484501,22,El Pueblo,Carrera 77 # 7-20,(+57)3148637878,fabián.bejarano3396@gmail.com,51999994,ips-agu-021,ninguna,Patient/pat-3396
pat-1910,Victoria,Gutiérrez,female,2009-05-15,A-,3.393478,-76.550032,13,Agua Blanca,Cl. 133 # 91K-4 Sur,387 53 87,victoria.gutiérrez1910@gmail.com,76409428,ips-elo-028,ninguna,Patient/pat-1910
pat-1235,Socorro,Pérez,female,1986-04-17,AB-,3.452929,-76.533186,9,Los Libertadores,Calle 130 # 32-99 Sur,(+57) 601 394 94 72,socorro.pérez1235@gmail.com,43173547,ips-sjs-004,hipertensión,Patient/pat-1235
pat-1808,Ana,Rico,female,1962-10-29,AB-,3.415732,-76.511793,13,Agua Blanca,Transversal 9H # 86-85 Sur,57 321 745 70 25,ana.rico1808@gmail.com,13670974,ips-elo-028,hipertensión,Patient/pat-1808
pat-1655,Michael,Bravo,male,1951-10-10,O+,3.436491,-76.533442,11,El Real,Calle 1ª # 2V-7 Sur,(+57)6061743696,michael.bravo1655@gmail.com,36268513,ips-gua-029,hipertensión,Patient/pat-1655
pat-2484,Yamile,Torres,female,1972-09-06,B+,3.387436,-76.540707,16,El Jardín,Tr. 183U # 7-50,(+57)6048385941,yamile.torres2484@gmail.com,34410491,ips-sil-022,insuficiencia renal,Patient/pat-2484
